Event Time,Event Type,Smart ID,Exact ID,Agent Type,Account Email,Input IP,True IP,Unknown Session,Reasons,Input IP Organization Type,Input IP Organization,Request Result,Policy Score,Review Status,Account Email Domain,Online Top Level Domain,LexID Digital,LexID Digital Trust Score Rating,True IP Geo,Session ID,Account First Name,Account Last Name,Agent Model,Associated Event.DateTime,Associated Event.Request Id,Agent OS
2021-12-01 20:34:17.406 UTC,account_creation,e5db89fab7094f079feb179859ae6998,e5db89fab7094f079feb179859ae6998,browser_computer,9b26f25349724c86ba4430f2d9af5f35,174.4.113.125,174.4.113.125,,"{""Email contains name"",""New Device less than 1 Week (-3)"",""DNS Resolver over 500 miles from True IP (-10)""}",Internet Service Provider,shaw communications inc.,success,-11,pass,gmail.com,,addecf165b864e57a2819e6df917a297,neutral,CA,llxh3mxt4la1eyt3iqtaaedk_1,87a560d901d5a38299dbdd5fdd6ad8b1,50120b6bd258b5ca82af6d207d43e94f,,,,
2021-12-01 15:32:23.834 UTC,account_creation,97e8acfb21be4d6a98c625b44652016d,97e8acfb21be4d6a98c625b44652016d,browser_mobile,ac544f97c969a6490d88cfb252587359,72.143.239.119,72.143.239.119,,"{""Email contains name"",""New Device less than 1 Month (-2)""}",Telecommunications,rogers communications canada inc.,success,0,pass,gmail.com,,fe8e5bdc865542fcbbc8228f540963b1,very_high,CA,e3ujptudi1u4u2fc2aoagaeb_1,ba64f08c0ccd67a86ba01d93ed30fcec,46e85edd6c03968a0ad98dce05103f20,,,,
2021-12-01 07:01:22.626 UTC,account_creation,f0075ce7e5a04e4fb821e4a77f6e95e3,f0075ce7e5a04e4fb821e4a77f6e95e3,browser_mobile,d1a4be636fdd7d36479a2b736105452d,24.108.152.47,24.108.152.47,,"{""Email contains name"",""New Device less than 1 Week (-3)""}",Internet Service Provider,shaw communications inc.,success,-1,pass,gmail.com,,9e22bd6ca60b43a7a15fcd1b77c350e3,high,CA,ceuuyuovwb1uiljonljgtgre_1,483e66155251a2d82e865fe9db5c3e86,65464abe78d7d701fb491574072a8efb,,,,
2021-12-01 02:41:08.826 UTC,account_creation,384fca74926340f4a3da4d717ad8324b,,browser_computer,239e272228c89b782264fe42fec9a7d1,209.52.88.66,209.52.88.66,,"{""Email contains name"",""New Device less than 1 Week (-3)""}",,telus mobility-british columbia,success,-1,pass,hotmail.ca,,10f41a5eef1446138c1b690891d484e4,high,CA,hiempvbgjjhjeusu5ormykdq_1,0a20b287637005e5f45afc4af58760de,d977c884257837c837f91c9714a10ceb,,,,
2021-12-01 01:14:43.394 UTC,account_creation,f88c5158ca9b4939ae77b9c815d98723,3153ce0b3a154226a8b36caf65f30155,browser_mobile,6a2c709201486becf254aa12dbce8a05,198.55.231.88,198.55.231.88,,"{""Email contains name"",""Cookie Copying""}",,abc allen business communications ltd,success,-48,reject,gmail.com,,7921187661d147f8a2cd31d2a6151453,very_low,CA,hqtv2dlle0xhbeyb20ytr5kn_1,f3223107a52dcb0be60f7f4584e7395b,5fd398c8368fc81dc99863709d5a227d,,,,
2021-11-30 22:36:12.586 UTC,account_creation,9cbf5bfc3894467093cdefdd357fa901,e9ef27a248914066bb708d2c8117263d,browser_computer,fa296769be7247eb1dda544aa85d34df,216.232.132.31,216.232.132.31,,"{""Email contains name"",""New Email less than 1 Week (-3)"",""Browser Anomaly""}",,telus-hsia-vctabc01,success,-1,pass,outlook.com,,4d8d308e38974253ab51390e95fb26e0,high,CA,1lxv5yo5xzgvvc0dhauuipeq_1,fa57ed503842c800a1d808f311021839,b0f424598d8cd1d18e4fa3435edea014,,,,
2021-11-30 16:04:24.974 UTC,account_creation,3bc87ceedc4347369e429d566fa2eeab,3bc87ceedc4347369e429d566fa2eeab,browser_mobile,9b26f25349724c86ba4430f2d9af5f35,174.4.113.125,174.4.113.125,,"{""Email contains name"",""New Device less than 1 Week (-3)""}",Internet Service Provider,shaw communications inc.,success,-1,pass,gmail.com,,addecf165b864e57a2819e6df917a297,very_low,CA,qckf2le2heu201v24usx12tp_1,87a560d901d5a38299dbdd5fdd6ad8b1,50120b6bd258b5ca82af6d207d43e94f,,,,
2021-11-30 08:38:30.259 UTC,account_creation,abd010b0d4cf4663829fc76ad94a200a,abd010b0d4cf4663829fc76ad94a200a,browser_mobile,942fe6665472b031f20308464619a4d2,96.48.152.58,96.48.152.58,,"{""Email contains name"",""2 Dimension Good 3-Month Persona Global (5)""}",Internet Service Provider,shaw communications inc.,success,7,pass,stenbergstudents.com,,42c7a9ceceff460a895907feb71a44c1,very_high,CA,noq5vvztql55tecglwdizlzo_1,a0a060e3ad671f2fb002dbfb2b1b0b9a,db9790b82144a603c48ee896d97c058b,,,,
2021-11-30 08:30:33.009 UTC,account_creation,abd010b0d4cf4663829fc76ad94a200a,abd010b0d4cf4663829fc76ad94a200a,browser_mobile,942fe6665472b031f20308464619a4d2,96.48.152.58,96.48.152.58,,"{""Email contains name"",""2 Dimension Good 3-Month Persona Global (5)""}",Internet Service Provider,shaw communications inc.,success,7,pass,stenbergstudents.com,,42c7a9ceceff460a895907feb71a44c1,very_high,CA,ilwylv0dzuqtmz5mghrjkeuj_1,a0a060e3ad671f2fb002dbfb2b1b0b9a,db9790b82144a603c48ee896d97c058b,,,,
2021-11-30 06:49:21.139 UTC,account_creation,8ea9914f9d5d430cb0bab2363b5af874,8ea9914f9d5d430cb0bab2363b5af874,browser_mobile,6b3d1a6f523296b32b6e8d5534193ba1,72.143.221.117,72.143.221.117,,"{""True IP Region Code ON"",""New Device less than 1 Week (-3)"",""DNS Resolver over 500 miles from True IP (-10)""}",Telecommunications,rogers communications canada inc.,success,-33,reject,gmail.com,,4d54b711a0ba48f9ba9f2b87d3878e32,very_high,CA,zgj32dmddqqbd4ifw3bsxx1n_1,a4e272016fe21adb2da7c623667247cd,d43d20f1e7d85f316ea021048ea8f4c8,,,,
2021-11-30 04:18:32.803 UTC,account_creation,5ffc7f15ae80494da246f477c8914949,5ffc7f15ae80494da246f477c8914949,browser_mobile,f4e91dd05cbb200bb2b56c457bd218f3,206.116.103.48,206.116.103.48,,"{""Email contains name"",""New Device less than 1 Week (-3)""}",,telus-fibre-abfdbc01,success,-1,pass,gmail.com,,4b853025756341c7b1d2bfd94b1ce330,low,CA,ke2xihrkfyrpw5m02pkmhigq_2,c5e520be9155c8f8222af0a15fc833f8,459646a60924edadffb06a2f3e814ec0,,,,
2021-11-30 04:18:17.272 UTC,account_creation,5ffc7f15ae80494da246f477c8914949,5ffc7f15ae80494da246f477c8914949,browser_mobile,f87efb5e95f6b35b410f1917899382bd,206.116.103.48,206.116.103.48,,"{""Email contains name"",""New Device less than 1 Week (-3)""}",,telus-fibre-abfdbc01,success,-1,pass,gmail.com,,4b853025756341c7b1d2bfd94b1ce330,neutral,CA,ke2xihrkfyrpw5m02pkmhigq_1,e5fc84c9d42b9f1ea2f1ee4a6d9b6ba3,459646a60924edadffb06a2f3e814ec0,,,,
2021-11-30 03:50:09.317 UTC,account_creation,bee5796124304010848bfed5ff76ead6,bee5796124304010848bfed5ff76ead6,browser_mobile,ecd5c3a7059aaa29eb68351390726e7e,184.151.230.155,184.151.230.155,,"{""2 Dimension Good 3-Month Persona Global (5):212398087:""}",,bell mobility inc.,success,5,pass,hotmail.ca,,660e8c35bfec43e497f845054f95967d,very_high,CA,iaulqx3n2yyifjvxv3fst2lw_1,dec986ce2355da422fae2dd9972a5e22,4a088ce09c80898b61b1d0660e1519a2,,,,
2021-11-30 03:44:24.755 UTC,account_creation,90db9a2c86cc4587b69c5e4c3a6682a6,90db9a2c86cc4587b69c5e4c3a6682a6,browser_computer,c9d63e2294ffcea2a11e88f738e19549,184.65.110.23,184.65.110.23,,"{""Email contains name"",""3 or more Email per Address / Week"",""New Device less than 1 Week (-3)"",""Telephone Local 3x month"",""Address Local 3x week""}",Internet Service Provider,shaw communications inc.,success,-21,review,gmail.com,,5db820d298ed4ace9c8626b00e6af293,very_high,CA,fe0m1znm2lrhzoksd5n55zuk_1,895a1078a4b462d961b2a7e1f7431a15,d1c3ddbfd4601597ce37662ef8de43e2,,,,
2021-11-29 22:01:26.051 UTC,account_creation,3b56c979aa5b453393873a0942da1519,3b56c979aa5b453393873a0942da1519,browser_computer,75574a747c26eb51031d152ddbf8117d,165.225.210.179,24.71.234.103,,"{""Email contains name"",""HiddenProxy (-10)"",""ProxyTrueOrganizationMismatch (-5)"",""ProxyTrueISPMismatch (-5)"",""OS Anomaly (-5)""}",Internet Hosting Services,zscaler  inc.,success,-23,review,gmail.com,,20125fb3659f43bb96ea0f961b61bb98,very_high,CA,llguy5lcegsjx3prkzlo2gw0_1,fb0a2c625c5af7afa6742ccc4eb20c80,3ab1f2691c5d5f623b4bcbd7534c43d0,,,,
2021-11-29 21:31:13.770 UTC,account_creation,8ac5174560374c6a99518c4b49d4ceda,8ac5174560374c6a99518c4b49d4ceda,browser_mobile,b50ac54a93814be1abd1b8391e686bdc,24.114.44.156,24.114.44.156,,"{""Email contains name""}",Telecommunications,rogers communications canada inc.,success,2,pass,yahoo.com,,27e453608b4b4aba98ba35cf0777c2aa,very_low,CA,x0jesta3wj1iy04pdylp20p3_1,3417ae914f994fb63b2c9bc11186485c,ef1f97364af27b4ea115b1aa515fe0a3,,,,
2021-11-29 19:39:56.082 UTC,account_creation,1a1743a47622419188d12844f4203c73,1a1743a47622419188d12844f4203c73,browser_mobile,f1367db8d4c0a3bb3126898e13adf679,209.52.88.198,209.52.88.26,,"{""Email contains name"",""New Device less than 1 Week (-3)""}",,telus mobility-british columbia,success,-1,pass,gmail.com,,1072484b68414fbc898532ce46771624,very_high,CA,svovjtmlqyzfgnt4ffjqzswv_1,895a1078a4b462d961b2a7e1f7431a15,a2d4a2372bd2167787e9560dfe96b5d9,,,,
2021-11-29 16:14:15.919 UTC,account_creation,,,,9ffa2152ef371e13d1008f389090fac1,66.115.146.4,,true,"{""Profiling Blocked (-10)"",""Profiling Incomplete"",""Email contains name"",""Email Domain Blacklisted""}",Data Services,total server solutions,success,-100,reject,protonmail.com,,2498971f8e5c4eef9d63283290de8d94,low,,rum51q1bmnphdu3ridb4axnr_1,6f40e57b86f5c3dfb0ba67efa04cf486,a6bf6c9454d0dd99133c52f2fc496b3d,,,,
2021-11-29 15:48:39.624 UTC,account_creation,c2e7eaf42d714c14836b5c2def9f92ad,c2e7eaf42d714c14836b5c2def9f92ad,browser_computer,fc4633215bba50e1f2c8cbb8df561346,205.250.8.122,205.250.8.122,,"{""Email contains name"",""New Device less than 1 Week (-3)"",""Screen Resolution Anomaly (-5)""}",,telus-fibre-kmlpbc01,success,-6,pass,gmail.com,,22c95e8d78684a0e99f1807c04c8e8c5,very_high,CA,pmfgiaftxa22vwohlld3k443_1,d2bf46b9e5e55f367305f677e58d73f9,0eb4a3a0ea3e77ff37ed359263ef0665,,,,
2021-11-29 13:16:26.495 UTC,account_creation,506029cdb29247d1953e512afd72f5d3,506029cdb29247d1953e512afd72f5d3,browser_mobile,14bda0672955370345834567dca55d7c,207.164.79.131,184.151.230.70,,"{""Email contains name"",""HiddenProxy (-10)"",""ProxyTrueOrganizationMismatch (-5)"",""ProxyTrueISPMismatch (-5)"",""DNS Resolver over 500 miles from True IP (-10)""}",Internet Service Provider,bell mobility  inc.,success,-28,review,gmail.com,,e47ed9794eae4f808e733a9f38c8cba9,very_high,CA,3dzsc432enmrubpdwfq1frej_1,2e9c5e2d76f578c4d71a8549e1250b35,06b5628d121a1b4e3217de82056617a7,,,,
2021-11-29 02:04:29.656 UTC,account_creation,,,,fa296769be7247eb1dda544aa85d34df,24.108.213.115,,true,"{""Profiling Blocked (-10)"",""Profiling Incomplete"",""Email contains name"",""New Email less than 1 Week (-3)""}",Internet Service Provider,shaw communications inc.,success,-11,pass,outlook.com,,4d8d308e38974253ab51390e95fb26e0,neutral,,p4cy5c4wy020suzo3ahooxrb_1,fa57ed503842c800a1d808f311021839,b0f424598d8cd1d18e4fa3435edea014,,,,
2021-11-28 18:32:19.035 UTC,account_creation,98e59c26af2c43baa325e8b53e937b24,98e59c26af2c43baa325e8b53e937b24,browser_mobile,fc28127ed5eaa37554156b798b17c33f,72.143.238.53,72.143.238.53,,"{""Email contains name"",""True IP Region Code ON"",""New Device less than 1 Month (-2)"",""New Email less than 1 Week (-3)"",""DNS Resolver over 500 miles from True IP (-10)""}",Telecommunications,rogers communications canada inc.,success,-33,reject,hotmail.com,,a7f0f716e39c45509509602177529782,very_low,CA,xm2m1ygekknfam0lzs0qbdsu_1,9c531cabee7d92ff6a99d548296e578e,88bfdd4805a5cee4bb023783ea49e04b,,,,
2021-11-28 18:29:25.111 UTC,account_creation,5ebf693d21a9437d8918f5849add1abf,5ebf693d21a9437d8918f5849add1abf,browser_mobile,3af1b8a97e4f0638bef5d7a67795b79f,174.4.212.150,174.4.212.150,,"{""Email contains name"",""New Device less than 1 Week (-3)""}",Internet Service Provider,shaw communications inc.,success,-1,pass,gmail.com,,32f795bf6a1d4dcbbb42751bf8b3e349,very_high,CA,ycaspt4npldmrerndyy11etx_1,07168cdf816d4a65911922e4e7eb0ba5,eb9f5b0ca75053883c574a3fc6a83381,,,,
2021-11-28 17:34:06.735 UTC,account_creation,fad0e6a530d6412a99bb2e0ef4e5627a,fad0e6a530d6412a99bb2e0ef4e5627a,browser_computer,c57223023b01bc35282157fe32d09a7d,70.71.71.146,70.71.71.146,,"{""New Device less than 1 Week (-3)"",""New Email less than 1 Week (-3)"",""Screen Resolution Anomaly (-5)""}",Internet Service Provider,shaw communications inc.,success,-11,pass,icloud.com,,ee7ff836f5914cbea77059cb9bb610cf,low,CA,3buz2psf4kjerxitgakw0iry_1,f1668a63b5f0a39400c4b1b3ad1429a6,bd6f88a1456a7714a0fbd423145de230,,,,
2021-11-28 17:06:37.880 UTC,account_creation,3661720cc52b4f3a90487b2b9e1e2e26,3661720cc52b4f3a90487b2b9e1e2e26,browser_mobile,474513b14dcd0f7ce6351e8f88ef592a,104.246.154.17,104.246.154.17,,"{""Email contains name"",""New Device less than 1 Week (-3)""}",Internet Service Provider,teksavvy solutions inc.,success,-1,pass,hotmail.com,,c4628ef5a4ca4abe868a4e4ce967f338,high,CA,m2ejnbgfb5om53jsaitrow2z_1,ab3fddc7a3bcd4a9393891b86cd858e3,bc1a369c0104d533425a53d0102ae206,,,,
2021-11-28 14:52:42.256 UTC,account_creation,2d282dea0d5c4dd2835b92c07ad08fbd,2d282dea0d5c4dd2835b92c07ad08fbd,browser_computer,b6913a37e670f4163ad3ded9bbcab65e,154.20.199.114,154.20.199.114,,"{""New Device less than 1 Week (-3)"",""Browser Anomaly""}",,telus-fibre-vctabc01,success,-3,pass,gmail.com,,5e17632f26834014b24cbd1472f6f2e9,very_low,CA,zpy5rzuy1iwl32x5r3r3xrfv_1,87f9f2d7959356535d4d586395c3082f,36075f53333bd32022ed0e24096a442b,,,,
2021-11-28 12:48:23.972 UTC,account_creation,eb05696b75a74b5c8c350d547ceb438a,e5719138f9cc400882726be7635a0ec1,browser_mobile,d2cc3d2e1aaa99afcacceeb527244772,108.180.12.154,108.180.12.154,,,,telus-hsia-deltbc01,success,0,pass,yahoo.ca,,aa27a8f9bf1d4ea9ab653f439819fe82,low,CA,hz1ktf3prs4ycktfqixzxezf_1,c9b516471e19bf014d245de7bcb2bba0,3ce46c948273eb1f61fcaa6b98892a95,,,,
2021-11-28 04:22:21.213 UTC,account_creation,8517684428ae4640a62eb2d23fb890f4,8517684428ae4640a62eb2d23fb890f4,browser_mobile,134097c5abbb3984d77d75c0d8f774ee,96.55.49.238,96.55.49.238,,"{""New Device less than 1 Week (-3)""}",Internet Service Provider,shaw communications inc.,success,-3,pass,gmail.com,,d16964ef65594dffbbc8bad5ff002e4c,very_low,CA,egxuu1etihlalihb3ysk3l32_1,35d4e5a26a72066b218974c2cadd6d3c,e19877f02dccba406ca06d55f849214c,,,,
2021-11-28 00:21:32.014 UTC,account_creation,94626e569d5f4a779c6ab0c892c29470,94626e569d5f4a779c6ab0c892c29470,browser_computer,157078dda538a9c1b955487762cb2539,192.119.160.154,139.28.216.146,,"{""Email contains name"",""True IP Outside CA"",""True IP GEO US"",""IP in Global Blackist (-2)"",""New Device less than 1 Week (-3)"",""AnonymousProxy (-5)"",""Browser Anomaly"",""OS Anomaly (-5)"",""Account Address/True Geo Mismatch"",""IF outside CA"",""Terminate for outside CA""}",,a2f networks,success,-26,review,outlook.com,,a88d906b7f6a4fac97efebcd67e68a56,very_low,US,gd4bg4rjsfcdrmvbfadtjjon_1,a0fe4d4f375f3cddbe7a8a49d6eae560,924fd8e10a9404ce6cadf7b00a8cd13f,,,,
2021-11-27 23:49:33.382 UTC,account_creation,fc92c071201e4d1a82ed16354e712496,fc92c071201e4d1a82ed16354e712496,browser_computer,7dc6ba65748711186a78165e84386f5f,209.52.88.216,209.52.88.216,,"{""Email contains name"",""New Device less than 1 Week (-3)"",""New Email less than 1 Week (-3)"",""3 Local Persona Variations per Day (-10)"",""Telephone Local 3x Hour"",""Email Local 3x Hour"",""Smart ID Local 3x Hour (-2)""}",,telus mobility-british columbia,success,-29,review,hotmail.com,,00519bd6f8644f41b068a1eb4468b383,very_low,CA,porvsqbgq3jemdb1g2lyvw4b_1,26197e7c6d48ce9812f40157444f7240,68570e1fd72699b40d7a12ba016a097a,,,,
2021-11-27 23:27:58.216 UTC,account_creation,fc92c071201e4d1a82ed16354e712496,fc92c071201e4d1a82ed16354e712496,browser_computer,7dc6ba65748711186a78165e84386f5f,209.52.88.216,209.52.88.216,,"{""Email contains name"",""New Device less than 1 Week (-3)"",""New Email less than 1 Week (-3)""}",,telus mobility-british columbia,success,-4,pass,hotmail.com,,00519bd6f8644f41b068a1eb4468b383,very_low,CA,0pjmffviifqukkwt1c4wea55_1,26197e7c6d48ce9812f40157444f7240,68570e1fd72699b40d7a12ba016a097a,,,,
2021-11-27 23:22:45.640 UTC,account_creation,fc92c071201e4d1a82ed16354e712496,fc92c071201e4d1a82ed16354e712496,browser_computer,7dc6ba65748711186a78165e84386f5f,154.5.209.4,154.5.209.4,,"{""Email contains name"",""New Device less than 1 Week (-3)"",""New Email less than 1 Week (-3)""}",,telus-dsl-armsbc01,success,-4,pass,hotmail.com,,00519bd6f8644f41b068a1eb4468b383,very_low,CA,xcfvg4lpdyxj1ojurctc3fjo_1,26197e7c6d48ce9812f40157444f7240,68570e1fd72699b40d7a12ba016a097a,,,,
2021-11-27 22:51:34.423 UTC,account_creation,fc6db13d3af7440b87c75726b85aa66d,fc6db13d3af7440b87c75726b85aa66d,browser_mobile,806d5a86970d060218e00c641eaa01da,108.180.163.177,108.180.163.177,,"{""IP in Global Blackist (-2)"",""New Device less than 1 Week (-3)""}",,telus-dsl-ptcmbc02,success,-3,pass,msn.com,,8228b0185ede468da898f510a0a8caaf,very_high,CA,ajccbnzi5d3edrdl5oefvpij_1,03d556e52bc724993a9d4c51657f063b,5993688ced397f2ea8d064008d0ebf97,,,,
2021-11-27 22:32:29.280 UTC,account_creation,60e5de59108d48bc8e1d9e02e557802e,60e5de59108d48bc8e1d9e02e557802e,browser_mobile,806d5a86970d060218e00c641eaa01da,108.180.163.177,108.180.163.177,,"{""IP in Global Blackist (-2)"",""New Device less than 1 Week (-3)""}",,telus-dsl-ptcmbc02,success,-3,pass,msn.com,,8228b0185ede468da898f510a0a8caaf,very_high,CA,miujnrq3l4di0xmkzbbnetgb_1,03d556e52bc724993a9d4c51657f063b,5993688ced397f2ea8d064008d0ebf97,,,,
2021-11-27 21:26:12.711 UTC,account_creation,67c65f5352ba46a6b895f7939bead39e,67c65f5352ba46a6b895f7939bead39e,browser_mobile,4c3a4a75ceb042dc261b9c9857e92142,24.68.73.145,24.68.73.145,,"{""Email contains name""}",Internet Service Provider,shaw communications inc.,success,2,pass,outlook.com,,86c53f8acd114f458455bf42982e2d2e,low,CA,h0gcvzs5wqwp2afcvblv2jiu_1,a1978cd646e5754fbb44fafb79f3d704,11ec8c64f5d4c195fc7d1bc809e61740,,,,
2021-11-27 20:02:27.376 UTC,account_creation,301ce85184954c92bddc07e6bde28285,301ce85184954c92bddc07e6bde28285,browser_mobile,3959ba710dad236289c1cd9138c5f634,66.183.55.90,66.183.55.90,,"{""Email contains name"",""New Device less than 1 Week (-3)""}",,telus-fibre-abfdbc01,success,-1,pass,outlook.com,,dba44381e52843cb94adada9cfb2d164,high,CA,r3nyixcs5hdqfcyvdocfbj0r_1,291fd8229a0165c655777c7946a08b95,af211d341ccd7ac1cfc6a75b935cb0aa,,,,
2021-11-27 06:58:35.778 UTC,account_creation,6774882f2a2c495da3817e398333e856,d7ffd92daa8a477b911e4344fc672b5c,browser_computer,1c7d9e5d3cceeae436936caacd54476a,75.156.81.217,75.156.81.217,,"{""Email contains name"",""Screen Resolution Anomaly (-5)""}",,telus-fibre-hopebc01,success,-3,pass,outlook.com,,5482747a0c8d4f47b129d4e552f9205d,very_high,CA,irgjgqolcwuop4cx4fy0ctfn_1,010df8f058317eb3d463fcd875193bb4,ef912e1f9c82e600a4804900e6e45058,,,,
2021-11-27 03:38:49.584 UTC,account_creation,00ac99c67fc447e4b324ff7e44ccc821,00ac99c67fc447e4b324ff7e44ccc821,browser_computer,8a0234456bde636db5ee2dc8035f7933,98.97.165.228,98.97.165.228,,"{""New IP less than 1 Month (-2)"",""New Device less than 1 Week (-3)""}",,spacex canada corp.,success,-5,pass,gmail.com,,904fb6112492482fae51d94b51ce6088,very_high,CA,4mcyhdfqjin5qwsi012rp3hq_1,cff74f042461b210f23e4a8c01e2ccd9,04f36632ef78051d7e4d35be98e5030e,,,,
2021-11-26 23:48:05.904 UTC,account_creation,d04c70ee595c47c0a5e2513035be8f7c,d04c70ee595c47c0a5e2513035be8f7c,browser_computer,cb84c41ab515b7128d7b8deac212c7cf,172.218.80.175,172.218.80.175,,"{""Email contains name"",""3 Local Persona Variations per Day (-10)"",""Address Local 3x Hour"",""Smart ID Local 3x Hour (-2)""}",,telus-dsl-vctabc06,success,-18,pass,hotmail.com,,f5fed32c14c64818b0de3c63f60fe625,high,CA,v3alulaoh2kx5tcyxyeijrwz_2,ac2a77ca22ad3a3cfff1ab7eae11af6d,6c8dd86990c7ef6fff434ea5a1d3dffd,,,,
2021-11-26 23:47:52.338 UTC,account_creation,d04c70ee595c47c0a5e2513035be8f7c,d04c70ee595c47c0a5e2513035be8f7c,browser_computer,ec181d240a9c47229bfdece01191950e,172.218.80.175,172.218.80.175,,"{""3 Local Persona Variations per Day (-10)"",""Address Local 3x Hour"",""Smart ID Local 3x Hour (-2)""}",,telus-dsl-vctabc06,success,-20,review,telus.net,,f5fed32c14c64818b0de3c63f60fe625,very_high,CA,v3alulaoh2kx5tcyxyeijrwz_1,172c4a388148c4b230bf639b6376fac0,6c8dd86990c7ef6fff434ea5a1d3dffd,,,,
2021-11-26 23:34:10.496 UTC,account_creation,d04c70ee595c47c0a5e2513035be8f7c,d04c70ee595c47c0a5e2513035be8f7c,browser_computer,cb84c41ab515b7128d7b8deac212c7cf,172.218.80.175,172.218.80.175,,"{""Email contains name""}",,telus-dsl-vctabc06,success,2,pass,hotmail.com,,f5fed32c14c64818b0de3c63f60fe625,very_high,CA,twml50vx1ocu34qv0qnrtavr_2,ac2a77ca22ad3a3cfff1ab7eae11af6d,6c8dd86990c7ef6fff434ea5a1d3dffd,,,,
2021-11-26 23:33:55.785 UTC,account_creation,d04c70ee595c47c0a5e2513035be8f7c,d04c70ee595c47c0a5e2513035be8f7c,browser_computer,ec181d240a9c47229bfdece01191950e,172.218.80.175,172.218.80.175,,,,telus-dsl-vctabc06,success,0,pass,telus.net,,f5fed32c14c64818b0de3c63f60fe625,very_high,CA,twml50vx1ocu34qv0qnrtavr_1,172c4a388148c4b230bf639b6376fac0,6c8dd86990c7ef6fff434ea5a1d3dffd,,,,
2021-11-26 22:38:18.390 UTC,account_creation,69265745ab88475fa0e7f2d3b0f99c51,69265745ab88475fa0e7f2d3b0f99c51,browser_mobile,683a3d0f3a5d8898de03f5a166e03394,72.143.235.7,72.143.235.7,,"{""Email contains name"",""New Device less than 1 Week (-3)""}",Telecommunications,rogers communications canada inc.,success,-1,pass,gmail.com,,5ff51e79a26d429a8f1ebee922bea196,very_high,CA,4ynhfd0g3fktfruu2hrbmogl_1,5736a02369ee63cd6c33cdfaec66af0c,38db59900014fef04271035055c69d57,,,,
2021-11-26 20:06:01.672 UTC,account_creation,6b4578d054564e0bb4e6f6e501932765,6b4578d054564e0bb4e6f6e501932765,browser_computer,303dbf0118373c7ee971f842e0c1054d,172.103.210.13,172.103.210.13,,,,cipherkey exchange corp.,success,0,pass,gmail.com,,dfa27d5950d0455389e866ebae72715a,very_high,CA,wzzkm1w4hv3ogasujsl1tfoe_1,5462d8667afc6e1517c10991f8b92df5,9f66d9c25eb213ed23fdf63979c9f48d,,,,
2021-11-26 16:41:55.094 UTC,account_creation,e63e2476435349ffaf56fc23fe39d728,cb5bd5482b3348518ffcc6ec68bd1bab,browser_computer,0ba27d07529877aa03e4bdb78cb3ed1e,24.68.70.72,24.68.70.72,,"{""Email contains name"",""New Device less than 1 Week (-3)"",""New Email less than 1 Week (-3)""}",Internet Service Provider,shaw communications inc.,success,-4,pass,gmail.com,,73dbb10657b64e458dbb0d9d977fa7d6,high,CA,z05cbnfidm3icnqujoy5hd51_1,3e6eedd130a7cdbc25838c4445f8ab03,6c26fe92ca7041b87f82376cde12add0,,,,
2021-11-26 16:31:57.800 UTC,account_creation,f3367c5bde3f44129e6d0d72a5a51f0b,f3367c5bde3f44129e6d0d72a5a51f0b,browser_mobile,df83ee5527ce3e47291ff3b49829e07d,207.81.8.181,207.81.8.181,,"{""Email contains name"",""New Device less than 1 Month (-2)""}",,telus-fibre-dncnbc01,success,0,pass,hotmail.com,,3cd75b9c0160449f87a889397b24a576,very_high,CA,035na0rwcpcbd2ffsdzyejgy_1,0e8b549526fa2dd992fedd84fcf6d2ba,6f1eadbbe2bc88543e316067f890567c,,,,
2021-11-26 16:30:20.812 UTC,account_creation,e63e2476435349ffaf56fc23fe39d728,cb5bd5482b3348518ffcc6ec68bd1bab,browser_computer,0ba27d07529877aa03e4bdb78cb3ed1e,24.68.70.72,24.68.70.72,,"{""Email contains name"",""New Device less than 1 Week (-3)"",""New Email less than 1 Week (-3)""}",Internet Service Provider,shaw communications inc.,success,-4,pass,gmail.com,,73dbb10657b64e458dbb0d9d977fa7d6,high,CA,wm3he4rgwblkqskkh4y3fkqi_1,3e6eedd130a7cdbc25838c4445f8ab03,6c26fe92ca7041b87f82376cde12add0,,,,
2021-11-26 15:04:48.088 UTC,account_creation,520819e9732d421bb75141a25a473d77,520819e9732d421bb75141a25a473d77,browser_mobile,be90cb37ba47e37278bceaa63cab38ad,205.250.6.27,205.250.6.27,,"{""New Device less than 1 Week (-3)""}",,telus-fibre-clwkbc01,success,-3,pass,hotmail.com,,f47113b41b2247169e96bf92077f6c31,very_high,CA,saed3ruvi3bud0i5qhxcz1eb_1,6fe88dbd031cfaf07e792450e14648b1,22424714532a8a5a71c1424a0e207756,,,,
2021-11-25 21:45:43.168 UTC,account_creation,91a758afdfc44572a34ed07081a54260,91a758afdfc44572a34ed07081a54260,browser_computer,daa128a397f4af4b57dd1975de33c92a,199.48.229.95,199.48.229.95,,"{""Email contains name"",""OS Anomaly (-5)""}",Health,24-7 intouch incorporated,success,-3,pass,gmail.com,,2435a48cd949402fa4f786c2b413af39,very_low,CA,dhg0strou3ti1n4ciu1rx2vs_1,bec83ea7ad324a1f1169fa65fcf893f7,584fb005f14aea2c48bf52b5c675de3a,,,,
